F,0,21200501,0.0
F,0,21200502,0.0
F,0,21200503,0.0
F,0,21200504,0.0
F,0,21200505,0.0
F,0,21200506,0.0
F,0,21200507,0.0
F,0,21200508,0.0
F,0,21200509,0.0
F,0,21200510,0.0
F,0,21200511,0.0
F,0,21200512,0.0
F,0,21200513,0.0
F,0,21200514,0.0
F,0,21200515,0.0
F,0,21200516,0.0
F,0,21200517,0.0
F,0,21200518,0.0
F,0,21200519,0.0
F,0,21200520,0.0
F,0,21200521,0.0
F,0,21200522,0.0
F,0,21200523,0.0
F,0,21200524,0.0
F,0,21200525,0.0
F,0,21200526,0.0
F,0,21200527,0.0
F,0,21200528,0.0
F,0,21200529,0.0
F,0,21200530,0.0
F,0,21200531,0.0
F,0,21200601,0.0
F,0,21200602,0.6931471805599453
F,0,21200603,1.6094379124341003
F,0,21200604,0.6931471805599453
F,0,21200605,1.3862943611198906
F,0,21200606,1.6094379124341003
F,0,21200607,1.9459101490553132
F,0,21200608,2.4849066497880004
F,0,21200609,2.0794415416798357
F,0,21200610,2.5649493574615367
F,0,21200611,3.5553480614894135
F,0,21200612,3.295836866004329
F,0,21200613,3.1354942159291497
F,0,21200614,3.6888794541139363
F,0,21200615,3.828641396489095
F,0,21200616,3.9889840465642745
F,0,21200617,3.8501476017100584
F,0,21200618,3.9318256327243257
F,0,21200619,4.007333185232471
F,0,21200620,4.248495242049359
F,0,21200621,4.634728988229636
F,0,21200622,4.74493212836325
F,0,21200623,4.7535901911063645
F,0,21200624,4.9344739331306915
F,0,21200625,4.962844630259907
F,0,21200626,4.990432586778736
F,0,21200627,4.74493212836325
F,0,21200628,4.990432586778736
F,0,21200629,4.882801922586371
F,1,21200501,0.0
F,1,21200502,0.0
F,1,21200503,0.0
F,1,21200504,0.0
F,1,21200505,0.0
F,1,21200506,0.0
F,1,21200507,0.0
F,1,21200508,0.0
F,1,21200509,0.0
F,1,21200510,0.0
F,1,21200511,0.0
F,1,21200512,0.0
F,1,21200513,0.0
F,1,21200514,0.0
F,1,21200515,0.0
F,1,21200516,0.0
F,1,21200517,0.0
F,1,21200518,0.0
F,1,21200519,0.0
F,1,21200520,0.0
F,1,21200521,0.0
F,1,21200522,0.0
F,1,21200523,0.0
F,1,21200524,0.0
F,1,21200525,0.0
F,1,21200526,0.0
F,1,21200527,0.0
F,1,21200528,0.0
F,1,21200529,0.0
F,1,21200530,0.0
F,1,21200531,1.9459101490553132
F,1,21200601,1.9459101490553132
F,1,21200602,2.4849066497880004
F,1,21200603,2.1972245773362196
F,1,21200604,2.772588722239781
F,1,21200605,2.6390573296152584
F,1,21200606,1.6094379124341003
F,1,21200607,2.995732273553991
F,1,21200608,1.791759469228055
F,1,21200609,2.6390573296152584
F,1,21200610,3.1354942159291497
F,1,21200611,3.4657359027997265
F,1,21200612,2.995732273553991
F,1,21200613,3.2188758248682006
F,1,21200614,2.995732273553991
F,1,21200615,3.332204510175204
F,1,21200616,3.58351893845611
