167.42769,34.150157,0
167.42769,34.151651,0
167.42769,34.153145,0
167.42769,34.154638,0
167.42769,34.156132,0
167.42769,34.157626,0
167.42769,34.159119,0
167.427699,34.145676,0
167.427699,34.14717,0
167.427699,34.148663,0
167.429487,34.145691,0
167.429487,34.147185,0
167.429487,34.148678,0
167.429487,34.150172,0
167.429487,34.151666,0
167.429487,34.15316,0
167.429487,34.154653,0
167.429487,34.156147,0
167.429487,34.157641,0
167.429487,34.159127,0
167.431283,34.145698,0
167.431283,34.147192,0
167.431283,34.148686,0
167.431283,34.15018,0
167.431283,34.151673,0
167.431283,34.15316,0
167.431283,34.154653,0
167.431283,34.156147,0
167.431283,34.157641,0
167.431283,34.159134,0
167.433071,34.159142,0
167.43308,34.145698,0
167.43308,34.147192,0
167.43308,34.148686,0
167.43308,34.15018,0
167.43308,34.151673,0
167.43308,34.153167,0
167.43308,34.154661,0
167.43308,34.156154,0
167.43308,34.157648,0
167.434868,34.159142,0
167.434877,34.145698,0
167.434877,34.147192,0
167.434877,34.148686,0
167.434877,34.15018,0
167.434877,34.151673,0
167.434877,34.153167,0
167.434877,34.154661,0
167.434877,34.156154,0
167.434877,34.157648,0
167.436673,34.145698,0
167.436673,34.147192,0
167.436673,34.148686,0
167.436673,34.15018,0
167.436673,34.151673,0
167.436673,34.153167,0
167.436673,34.154661,0
167.436673,34.156154,0
167.436673,34.157648,0
167.436673,34.159134,0
167.43847,34.145691,0
167.43847,34.147185,0
167.43847,34.148678,0
167.43847,34.150172,0
167.43847,34.151666,0
167.43847,34.15316,0
167.43847,34.154653,0
167.43847,34.156147,0
167.43847,34.157641,0
167.43847,34.159134,0
167.440266,34.145683,0
167.440266,34.147177,0
167.440266,34.148671,0
167.440266,34.150165,0
167.440266,34.151658,0
167.440266,34.153152,0
167.440266,34.154646,0
167.440266,34.156139,0
167.440266,34.157633,0
167.440266,34.159127,0
167.442063,34.157618,0
167.442063,34.159112,0
167.442072,34.145668,0
167.442072,34.147162,0
167.442072,34.148656,0
167.442072,34.15015,0
167.442072,34.151643,0
167.442072,34.153137,0
167.442072,34.154631,0
167.442072,34.156125,0
167.443869,34.145653,0
167.443869,34.147147,0
167.443869,34.148641,0
167.443869,34.150135,0
167.443869,34.151629,0
167.443869,34.153122,0
167.443869,34.154616,0
167.443869,34.15611,0
167.443869,34.157603,0
167.443869,34.159097,0
167.517601,33.848931,1
167.517601,33.850431,1
167.517601,33.85193,1
167.517601,33.853429,1
167.517601,33.854928,1
167.517601,33.856427,1
167.517601,33.857926,1
167.517601,33.859425,1
167.51761,33.845941,1
167.51761,33.84744,1
167.519389,33.850468,1
167.519389,33.851967,1
167.519389,33.853466,1
167.519389,33.854965,1
167.519389,33.856464,1
167.519389,33.857963,1
167.519389,33.859462,1
167.519398,33.845971,1
167.519398,33.84747,1
167.519398,33.848969,1
167.521177,33.853496,1
167.521177,33.854995,1
167.521177,33.856494,1
167.521177,33.857993,1
167.521177,33.859492,1
167.521186,33.846001,1
167.521186,33.8475,1
167.521186,33.848999,1
167.521186,33.850498,1
167.521186,33.851997,1
167.522964,33.855025,1
167.522964,33.856524,1
167.522964,33.858023,1
167.522964,33.859522,1
167.522973,33.846031,1
167.522973,33.84753,1
167.522973,33.849029,1
167.522973,33.850528,1
167.522973,33.852027,1
167.522973,33.853526,1
167.524752,33.856562,1
167.524752,33.858061,1
167.524752,33.85956,1
167.524761,33.846068,1
167.524761,33.847567,1
167.524761,33.849066,1
167.524761,33.850565,1
167.524761,33.852065,1
167.524761,33.853564,1
167.524761,33.855063,1
167.526549,33.846098,1
167.526549,33.847597,1
167.526549,33.849096,1
167.526549,33.850595,1
167.526549,33.852095,1
167.526549,33.853594,1
167.526549,33.855093,1
167.526549,33.856592,1
167.526549,33.858091,1
167.526549,33.85959,1
167.528336,33.846136,1
167.528336,33.847635,1
167.528336,33.849134,1
167.528336,33.850625,1
167.528336,33.852125,1
167.528336,33.853624,1
167.528336,33.855123,1
167.528336,33.856622,1
167.528336,33.858121,1
167.528336,33.859619,1
167.530124,33.846166,1
167.530124,33.847665,1
167.530124,33.849164,1
167.530124,33.850663,1
167.530124,33.852162,1
167.530124,33.853661,1
167.530124,33.85516,1
167.530124,33.856659,1
167.530124,33.858158,1
167.530124,33.859657,1
167.531911,33.846196,1
167.531911,33.847695,1
167.531911,33.849194,1
167.531911,33.850693,1
167.531911,33.852192,1
167.531911,33.853691,1
167.531911,33.85519,1
167.531911,33.856689,1
167.531911,33.858188,1
167.531911,33.859687,1
167.533699,33.846226,1
167.533699,33.847725,1
167.533699,33.849224,1
167.533699,33.850723,1
167.533699,33.852222,1
167.533699,33.853721,1
167.533699,33.85522,1
167.533699,33.856719,1
167.533699,33.858218,1
167.533699,33.859717,1
167.535487,33.619587,2
167.535496,33.609072,2
167.535496,33.610575,2
167.535496,33.612078,2
167.535496,33.613582,2
167.535496,33.615085,2
167.535496,33.616581,2
167.535496,33.618084,2
167.535505,33.606065,2
167.535505,33.607568,2
167.537283,33.610598,2
167.537283,33.612101,2
167.537283,33.613604,2
167.537283,33.615108,2
167.537283,33.616611,2
167.537283,33.618114,2
167.537283,33.619617,2
167.537292,33.606088,2
167.537292,33.607591,2
167.537292,33.609094,2
167.539071,33.613627,2
167.539071,33.61513,2
167.539071,33.616633,2
167.539071,33.618137,2
167.539071,33.61964,2
167.53908,33.606118,2
167.53908,33.607621,2
167.53908,33.609124,2
167.53908,33.61062,2
167.53908,33.612124,2
167.540859,33.618159,2
167.540859,33.619662,2
167.540868,33.607644,2
167.540868,33.609139,2
167.540868,33.610643,2
167.540868,33.612146,2
167.540868,33.613649,2
167.540868,33.615153,2
167.540868,33.616656,2
167.540877,33.60614,2
167.542655,33.612169,2
167.542655,33.613672,2
167.542655,33.615175,2
167.542655,33.616678,2
167.542655,33.618182,2
167.542655,33.619685,2
167.542664,33.606155,2
167.542664,33.607659,2
167.542664,33.609162,2
167.542664,33.610665,2
167.544443,33.618197,2
167.544443,33.6197,2
167.544452,33.607681,2
167.544452,33.609177,2
167.544452,33.61068,2
167.544452,33.612184,2
167.544452,33.613687,2
167.544452,33.61519,2
167.544452,33.616693,2
167.544461,33.606178,2
167.546239,33.612199,2
167.546239,33.613702,2
167.546239,33.615205,2
167.546239,33.616708,2
167.546239,33.618212,2
167.546239,33.619715,2
167.546248,33.606193,2
167.546248,33.607689,2
167.546248,33.609192,2
167.546248,33.610695,2
167.548036,33.609207,2
167.548036,33.61071,2
167.548036,33.612214,2
167.548036,33.613717,2
167.548036,33.61522,2
167.548036,33.616723,2
167.548036,33.618227,2
167.548036,33.61973,2
167.548045,33.6062,2
167.548045,33.607704,2
167.549824,33.618234,2
167.549824,33.619737,2
167.549833,33.607711,2
167.549833,33.609215,2
167.549833,33.610718,2
167.549833,33.612221,2
167.549833,33.613725,2
167.549833,33.615228,2
167.549833,33.616731,2
167.549842,33.606208,2
167.55162,33.615235,2
167.55162,33.616739,2
167.55162,33.618242,2
167.55162,33.619745,2
167.551629,33.606215,2
167.551629,33.607719,2
167.551629,33.609222,2
167.551629,33.610725,2
167.551629,33.612229,2
167.551629,33.613732,2
167.535487,33.849254,3
167.535487,33.850753,3
167.535487,33.852252,3
167.535487,33.853751,3
167.535487,33.85525,3
167.535487,33.856742,3
167.535487,33.85824,3
167.535487,33.859739,3
167.535496,33.846256,3
167.535496,33.847755,3
167.537274,33.853773,3
167.537274,33.855272,3
167.537274,33.856771,3
167.537274,33.85827,3
167.537274,33.859769,3
167.537283,33.846278,3
167.537283,33.847777,3
167.537283,33.849276,3
167.537283,33.850775,3
167.537283,33.852274,3
167.539071,33.846308,3
167.539071,33.8478,3
167.539071,33.849299,3
167.539071,33.850798,3
167.539071,33.852297,3
167.539071,33.853796,3
167.539071,33.855295,3
167.539071,33.856794,3
167.539071,33.858293,3
167.539071,33.859792,3
167.540859,33.847822,3
167.540859,33.849321,3
167.540859,33.85082,3
167.540859,33.852319,3
167.540859,33.853818,3
167.540859,33.855317,3
167.540859,33.856816,3
167.540859,33.858315,3
167.540859,33.859814,3
167.540868,33.84633,3
167.542646,33.858338,3
167.542646,33.859837,3
167.542655,33.846345,3
167.542655,33.847845,3
167.542655,33.849344,3
167.542655,33.850843,3
167.542655,33.852342,3
167.542655,33.853841,3
167.542655,33.85534,3
167.542655,33.856839,3
167.544443,33.846368,3
167.544443,33.84786,3
167.544443,33.849359,3
167.544443,33.850858,3
167.544443,33.852357,3
167.544443,33.853856,3
167.544443,33.855355,3
167.544443,33.856854,3
167.544443,33.858353,3
167.544443,33.859852,3
167.546239,33.846375,3
167.546239,33.847875,3
167.546239,33.849374,3
167.546239,33.850873,3
167.546239,33.852372,3
167.546239,33.853871,3
167.546239,33.85537,3
167.546239,33.856869,3
167.546239,33.858368,3
167.546239,33.859867,3
167.548027,33.850888,3
167.548027,33.852387,3
167.548027,33.853886,3
167.548027,33.855385,3
167.548027,33.856884,3
167.548027,33.858383,3
167.548027,33.859882,3
167.548036,33.84639,3
167.548036,33.84789,3
167.548036,33.849389,3
167.549824,33.846398,3
167.549824,33.847897,3
167.549824,33.849396,3
167.549824,33.850895,3
167.549824,33.852394,3
167.549824,33.853893,3
167.549824,33.855392,3
167.549824,33.856891,3
167.549824,33.85839,3
167.549824,33.859889,3
167.55162,33.846405,3
167.55162,33.847905,3
167.55162,33.849404,3
167.55162,33.850903,3
167.55162,33.852402,3
167.55162,33.853901,3
167.55162,33.8554,3
167.55162,33.856899,3
167.55162,33.858398,3
167.55162,33.859897,3
167.553417,33.843407,4
167.553417,33.844906,4
167.553426,33.834419,4
167.553426,33.835918,4
167.553426,33.837417,4
167.553426,33.838917,4
167.553426,33.840416,4
167.553426,33.841915,4
167.553435,33.83142,4
167.553435,33.832919,4
167.555214,33.843407,4
167.555214,33.844906,4
167.555223,33.834419,4
167.555223,33.835918,4
167.555223,33.837417,4
167.555223,33.838917,4
167.555223,33.840416,4
167.555223,33.841915,4
167.555231,33.83142,4
167.555231,33.832919,4
167.55701,33.844906,4
167.557019,33.835911,4
167.557019,33.83741,4
167.557019,33.838909,4
167.557019,33.840409,4
167.557019,33.841908,4
167.557019,33.843407,4
167.557028,33.831412,4
167.557028,33.832912,4
167.557028,33.834411,4
167.558816,33.837402,4
167.558816,33.838902,4
167.558816,33.840401,4
167.558816,33.8419,4
167.558816,33.8434,4
167.558816,33.844899,4
167.558825,33.831412,4
167.558825,33.832912,4
167.558825,33.834404,4
167.558825,33.835903,4
167.560612,33.838894,4
167.560612,33.840394,4
167.560612,33.841893,4
167.560612,33.843392,4
167.560612,33.844891,4
167.560621,33.831398,4
167.560621,33.832897,4
167.560621,33.834396,4
167.560621,33.835896,4
167.560621,33.837395,4
167.562409,33.843377,4
167.562409,33.844876,4
167.562418,33.834389,4
167.562418,33.835888,4
167.562418,33.83738,4
167.562418,33.838879,4
167.562418,33.840379,4
167.562418,33.841878,4
167.562427,33.83139,4
167.562427,33.832889,4
167.564215,33.837365,4
167.564215,33.838864,4
167.564215,33.840364,4
167.564215,33.841863,4
167.564215,33.843362,4
167.564215,33.844861,4
167.564224,33.831375,4
167.564224,33.832874,4
167.564224,33.834374,4
167.564224,33.835866,4
167.566011,33.841848,4
167.566011,33.843347,4
167.566011,33.844846,4
167.56602,33.832852,4
167.56602,33.834351,4
167.56602,33.835851,4
167.56602,33.83735,4
