C,0,21200501,0.0
C,0,21200502,0.0
C,0,21200503,0.0
C,0,21200504,0.0
C,0,21200505,0.0
C,0,21200506,0.0
C,0,21200507,0.0
C,0,21200508,0.0
C,0,21200509,0.0
C,0,21200510,0.0
C,0,21200511,0.0
C,0,21200512,0.0
C,0,21200513,0.0
C,0,21200514,0.0
C,0,21200515,0.0
C,0,21200516,0.0
C,0,21200517,0.0
C,0,21200518,0.0
C,0,21200519,0.0
C,0,21200520,0.0
C,0,21200521,0.0
C,0,21200522,0.6931471805599453
C,0,21200523,0.0
C,0,21200524,0.0
C,0,21200525,1.6094379124341003
C,0,21200526,1.6094379124341003
C,0,21200527,0.0
C,0,21200528,1.3862943611198906
C,0,21200529,1.6094379124341003
C,0,21200530,1.3862943611198906
C,0,21200531,2.3978952727983707
C,0,21200601,3.295836866004329
C,0,21200602,3.5553480614894135
C,0,21200603,4.007333185232471
C,0,21200604,4.189654742026425
C,0,21200605,3.6109179126442243
C,0,21200606,3.58351893845611
C,0,21200607,3.8066624897703196
C,0,21200608,4.330733340286331
C,0,21200609,4.77912349311153
C,0,21200610,4.867534450455582
C,0,21200611,4.927253685157205
C,0,21200612,5.153291594497779
C,0,21200613,5.356586274672012
C,0,21200614,5.4638318050256105
C,0,21200615,5.583496308781699
C,0,21200616,5.746203190540153
C,0,21200617,5.814130531825066
C,0,21200618,5.918893854273146
C,0,21200619,5.805134968916488
C,0,21200620,5.568344503761097
C,0,21200621,5.796057750765372
C,0,21200622,5.298317366548036
C,0,21200623,4.787491742782046
C,0,21200624,4.976733742420574
C,0,21200625,4.718498871295094
C,0,21200626,4.418840607796598
C,0,21200627,4.02535169073515
C,0,21200628,3.8066624897703196
C,0,21200629,2.995732273553991
C,1,21200501,0.0
C,1,21200502,0.0
C,1,21200503,0.0
C,1,21200504,0.0
C,1,21200505,0.0
C,1,21200506,0.0
C,1,21200507,0.0
C,1,21200508,0.0
C,1,21200509,0.0
C,1,21200510,0.0
C,1,21200511,0.0
C,1,21200512,0.0
C,1,21200513,0.0
C,1,21200514,0.0
C,1,21200515,0.0
C,1,21200516,0.0
C,1,21200517,0.0
C,1,21200518,0.0
C,1,21200519,0.0
C,1,21200520,0.0
C,1,21200521,0.0
C,1,21200522,0.0
C,1,21200523,0.0
C,1,21200524,0.6931471805599453
C,1,21200525,0.0
C,1,21200526,0.0
C,1,21200527,0.0
C,1,21200528,2.9444389791664403
C,1,21200529,2.0794415416798357
C,1,21200530,1.0986122886681098
C,1,21200531,3.044522437723423
C,1,21200601,2.9444389791664403
C,1,21200602,3.8918202981106265
C,1,21200603,4.007333185232471
C,1,21200604,4.060443010546419
C,1,21200605,3.828641396489095
C,1,21200606,4.204692619390966
C,1,21200607,4.605170185988092
C,1,21200608,4.812184355372417
C,1,21200609,4.867534450455582
C,1,21200610,4.9344739331306915
C,1,21200611,5.267858159063328
C,1,21200612,5.225746673713202
C,1,21200613,5.393627546352362
C,1,21200614,5.616771097666572
C,1,21200615,5.726847747587197
C,1,21200616,5.817111159963204
C,1,21200617,5.846438775057725
C,1,21200618,5.950642552587727
C,1,21200619,5.929589143389895
C,1,21200620,5.8971538676367405
C,1,21200621,5.996452088619021
C,1,21200622,5.075173815233827
C,1,21200623,5.308267697401205
C,1,21200624,5.2832037287379885
C,1,21200625,5.111987788356544
C,1,21200626,4.795790545596741
C,1,21200627,4.61512051684126
C,1,21200628,3.9889840465642745
C,1,21200629,3.2188758248682006
C,2,21200501,0.0
C,2,21200502,0.0
C,2,21200503,0.0
C,2,21200504,0.0
C,2,21200505,0.0
C,2,21200506,0.0
C,2,21200507,0.0
C,2,21200508,0.0
C,2,21200509,0.0
C,2,21200510,0.0
C,2,21200511,0.0
C,2,21200512,0.0
C,2,21200513,0.0
C,2,21200514,0.0
C,2,21200515,0.0
C,2,21200516,0.0
