A,0,21200501,0.0
A,0,21200502,0.0
A,0,21200503,0.0
A,0,21200504,0.0
A,0,21200505,0.0
A,0,21200506,0.0
A,0,21200507,0.0
A,0,21200508,0.0
A,0,21200509,0.0
A,0,21200510,0.0
A,0,21200511,0.0
A,0,21200512,0.0
A,0,21200513,0.0
A,0,21200514,0.0
A,0,21200515,0.0
A,0,21200516,0.0
A,0,21200517,0.0
A,0,21200518,0.0
A,0,21200519,0.0
A,0,21200520,0.0
A,0,21200521,0.0
A,0,21200522,0.0
A,0,21200523,0.0
A,0,21200524,0.0
A,0,21200525,0.0
A,0,21200526,0.6931471805599453
A,0,21200527,2.995732273553991
A,0,21200528,3.5263605246161616
A,0,21200529,3.7376696182833684
A,0,21200530,4.0943445622221
A,0,21200531,4.1588830833596715
A,0,21200601,5.099866427824199
A,0,21200602,6.042632833682381
A,0,21200603,5.111987788356544
A,0,21200604,5.247024072160486
A,0,21200605,5.056245805348308
A,0,21200606,3.8501476017100584
A,0,21200607,4.442651256490317
A,0,21200608,4.330733340286331
A,0,21200609,3.8918202981106265
A,0,21200610,3.6109179126442243
A,0,21200611,4.110873864173311
A,0,21200612,3.4011973816621555
A,0,21200613,3.6635616461296463
A,0,21200614,3.4965075614664802
A,0,21200615,3.367295829986474
A,0,21200616,3.295836866004329
A,0,21200617,2.772588722239781
A,0,21200618,3.258096538021482
A,0,21200619,2.302585092994046
A,0,21200620,1.0986122886681098
A,0,21200621,2.1972245773362196
A,0,21200622,2.70805020110221
A,0,21200623,2.3978952727983707
A,0,21200624,1.3862943611198906
A,0,21200625,1.3862943611198906
A,0,21200626,1.6094379124341003
A,0,21200627,0.6931471805599453
A,0,21200628,1.0986122886681098
A,0,21200629,1.0986122886681098
A,1,21200501,0.0
A,1,21200502,0.0
A,1,21200503,0.0
A,1,21200504,0.0
A,1,21200505,0.0
A,1,21200506,0.0
A,1,21200507,0.0
A,1,21200508,0.0
A,1,21200509,0.0
A,1,21200510,0.0
A,1,21200511,0.0
A,1,21200512,0.0
A,1,21200513,0.0
A,1,21200514,0.0
A,1,21200515,0.0
A,1,21200516,0.0
A,1,21200517,0.0
A,1,21200518,0.0
A,1,21200519,0.0
A,1,21200520,0.0
A,1,21200521,0.6931471805599453
A,1,21200522,0.6931471805599453
A,1,21200523,1.0986122886681098
A,1,21200524,1.791759469228055
A,1,21200525,2.302585092994046
A,1,21200526,3.367295829986474
A,1,21200527,4.143134726391533
A,1,21200528,4.6443908991413725
A,1,21200529,4.859812404361672
A,1,21200530,5.560681631015528
A,1,21200531,5.7430031878094825
A,1,21200601,6.295266001439646
A,1,21200602,6.714170529909472
A,1,21200603,6.1092475827643655
A,1,21200604,6.26530121273771
A,1,21200605,5.43372200355424
A,1,21200606,5.220355825078324
A,1,21200607,5.438079308923196
A,1,21200608,5.030437921392435
A,1,21200609,4.919980925828125
A,1,21200610,4.574710978503383
A,1,21200611,4.68213122712422
A,1,21200612,4.23410650459726
A,1,21200613,4.653960350157523
A,1,21200614,4.574710978503383
A,1,21200615,4.442651256490317
A,1,21200616,4.330733340286331
A,1,21200617,3.828641396489095
A,1,21200618,3.9318256327243257
A,1,21200619,3.4011973816621555
A,1,21200620,3.4339872044851463
A,1,21200621,2.70805020110221
A,1,21200622,2.995732273553991
A,1,21200623,2.772588722239781
A,1,21200624,3.091042453358316
